[INFO ] 2019-02-24T09:43:59,356Z [main] cliutils.CliWrapperBase.call - Application Args: generate-node-info
[INFO ] 2019-02-24T09:44:58,495Z [main] internal.Node.updateNodeInfo - Node-info has changed so submitting update. Old node-info was null
[INFO ] 2019-02-24T09:44:58,495Z [main] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10004], legalIdentitiesAndCerts=[O=Fidelity, L=London, C=GB], platformVersion=4, serial=1551001498495)
[INFO ] 2019-02-24T09:44:58,515Z [main] network.PersistentNetworkMapCache.addNode - No previous node found
[INFO ] 2019-02-24T09:45:03,572Z [main] internal.Node.updateNodeInfo - New node-info: NodeInfo(addresses=[localhost:10004], legalIdentitiesAndCerts=[O=Fidelity, L=London, C=GB], platformVersion=4, serial=1551001498495)
[INFO ] 2019-02-24T09:45:04,032Z [main] pool.HikariPool.shutdown - HikariPool-1 - Close initiated...
[INFO ] 2019-02-24T09:45:04,268Z [main] pool.HikariPool.shutdown - HikariPool-1 - Closed.
[INFO ] 2019-02-24T09:46:47,045Z [main] manifests.Manifests.info - 116 attributes loaded from 153 stream(s) in 635ms, 116 saved, 2435 ignored: ["ActiveMQ-Version", "Agent-Class", "Ant-Version", "Application-Class", "Application-ID", "Application-Library-Allowable-Codebase", "Application-Name", "Application-Version", "Archiver-Version", "Automatic-Module-Name", "Bnd-LastModified", "Branch", "Build-Date", "Build-Host", "Build-Id", "Build-Java-Version", "Build-Jdk", "Build-Job", "Build-Number", "Build-Timestamp", "Built-By", "Built-OS", "Built-Status", "Bundle-Activator", "Bundle-Category", "Bundle-ClassPath", "Bundle-Copyright", "Bundle-Description", "Bundle-DocURL", "Bundle-License", "Bundle-ManifestVersion", "Bundle-Name", "Bundle-NativeCode", "Bundle-RequiredExecutionEnvironment", "Bundle-SymbolicName", "Bundle-Vendor", "Bundle-Version", "Caller-Allowable-Codebase", "Can-Redefine-Classes", "Can-Retransform-Classes", "Can-Set-Native-Method-Prefix", "Caplets", "Change", "Class-Path", "Codebase", "Corda-Platform-Version", "Corda-Release-Version", "Corda-Revision", "Corda-Vendor", "Created-By", "DynamicImport-Package", "Eclipse-BuddyPolicy", "Eclipse-LazyStart", "Export-Package", "Extension-Name", "Fragment-Host", "Gradle-Version", "Hibernate-JpaVersion", "Hibernate-VersionFamily", "Implementation-Build", "Implementation-Build-Date", "Implementation-Title", "Implementation-URL", "Implementation-Url", "Implementation-Vendor", "Implementation-Vendor-Id", "Implementation-Version", "Import-Package", "Include-Resource", "JCabi-Build", "JCabi-Date", "JCabi-Version", "JVM-Args", "Java-Agents", "Java-Vendor", "Java-Version", "Kotlin-Runtime-Component", "Kotlin-Version", "Liquibase-Package", "Log4jReleaseKey", "Log4jReleaseManager", "Log4jReleaseVersion", "Main-Class", "Main-class", "Manifest-Version", "Min-Java-Version", "Min-Update-Version", "Module-Email", "Module-Origin", "Module-Owner", "Module-Source", "Multi-Release", "Originally-Created-By", "Os-Arch", "Os-Name", "Os-Version", "Package", "Permissions", "Premain-Class", "Private-Package", "Provide-Capability", "Require-Capability", "SCM-Revision", "SCM-url", "Scm-Connection", "Scm-Revision", "Scm-Url", "Service-Component", "Specification-Title", "Specification-Vendor", "Specification-Version", "System-Properties", "Tool", "Trusted-Library", "X-Compile-Source-JDK", "X-Compile-Target-JDK"]
[INFO ] 2019-02-24T09:46:47,365Z [main] BasicInfo.printBasicNodeInfo - Logs can be found in                    : C:\Personal\samples\cordapp-example\workflows-kotlin\build\nodes\Fidelity\logs
[INFO ] 2019-02-24T09:46:51,583Z [main] internal.Node.logStartupInfo - Vendor: Corda Open Source
[INFO ] 2019-02-24T09:46:51,583Z [main] internal.Node.logStartupInfo - Release: 4.0-RC05
[INFO ] 2019-02-24T09:46:51,583Z [main] internal.Node.logStartupInfo - Platform Version: 4
[INFO ] 2019-02-24T09:46:51,583Z [main] internal.Node.logStartupInfo - Revision: 47c7da0af14eecd5f5de1d221027c06c9d7bd788
[INFO ] 2019-02-24T09:46:51,583Z [main] internal.Node.logStartupInfo - PID: 12452
[INFO ] 2019-02-24T09:46:51,583Z [main] internal.Node.logStartupInfo - Main class: /C:/Users/ideapad/AppData/Local/capsule/apps/net.corda.node.Corda_4.0-RC05/corda-node-4.0-RC05.jar
[INFO ] 2019-02-24T09:46:51,583Z [main] internal.Node.logStartupInfo - CommandLine Args: -Xmx512m -XX:+UseG1GC -agentlib:jdwp=transport=dt_socket,server=y,suspend=n,address=5005 -javaagent:drivers/jolokia-jvm-1.6.0-agent.jar=port=7005,logHandlerClass=net.corda.node.JolokiaSlf4jAdapter -javaagent:C:\Personal\samples\cordapp-example\workflows-kotlin\build\nodes\Fidelity\corda.jar -javaagent:C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\quasar-core-0.7.10-jdk8.jar=x(antlr**;bftsmart**;ch**;co.paralleluniverse**;com.codahale**;com.esotericsoftware**;com.fasterxml**;com.google**;com.ibm**;com.intellij**;com.jcabi**;com.nhaarman**;com.opengamma**;com.typesafe**;com.zaxxer**;de.javakaffee**;groovy**;groovyjarjarantlr**;groovyjarjarasm**;io.atomix**;io.github**;io.netty**;jdk**;junit**;kotlin**;net.bytebuddy**;net.i2p**;org.apache**;org.assertj**;org.bouncycastle**;org.codehaus**;org.crsh**;org.dom4j**;org.fusesource**;org.h2**;org.hamcrest**;org.hibernate**;org.jboss**;org.jcp**;org.joda**;org.junit**;org.mockito**;org.objectweb**;org.objenesis**;org.slf4j**;org.w3c**;org.xml**;org.yaml**;reflectasm**;rx**;org.jolokia**;com.lmax**;picocli**;liquibase**;com.github.benmanes**;org.json**;org.postgresql**;nonapi.io.github.classgraph**) -Dcapsule.address=0.0.0.0 -Dvisualvm.display.name=Corda -Djava.library.path=C:\Program Files\Java\jre1.8.0_181\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\iCLS;C:\Program Files\Intel\Intel(R) Management Engine Components\iCLS;C:\Python27;C:\Python27\Scripts;C:\Program Files (x86)\Python37-32\Scripts;C:\Program Files (x86)\Python37-32;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0;C:\Program Files\Java\jdk1.8.0_171\bin;C:\WINDOWS\System32\OpenSSH;C:\Program Files\Microsoft VS Code\bin;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\PuTTY;C:\ProgramData\chocolatey\bin;C:\Program Files\nodejs;C:\WINDOWS\system32;C:\Windows\System32;C:\Windows\System32;C:\Program Files\Microsoft VS Code\bin;C:\Users\ideapad\AppData\Local\Microsoft\WindowsApps;C:\Users\ideapad\AppData\Roaming\npm;C:\Program Files\Git\bin;C:\Program Files\Git\cmd;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05 -Dcapsule.log=1 -Dcapsule.app=net.corda.node.Corda_4.0-RC05 -Dcapsule.port=3050 -Dcapsule.jvm.args=-agentlib:jdwp=transport=dt_socket,server=y,suspend=n,address=5005 -javaagent:drivers/jolokia-jvm-1.6.0-agent.jar=port=7005,logHandlerClass=net.corda.node.JolokiaSlf4jAdapter -Dname=Fidelity -Dcapsule.dir=C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05 -Dcapsule.jar=C:\Personal\samples\cordapp-example\workflows-kotlin\build\nodes\Fidelity\corda.jar
[INFO ] 2019-02-24T09:46:51,583Z [main] internal.Node.logStartupInfo - bootclasspath: C:\Program Files\Java\jre1.8.0_181\lib\resources.jar;C:\Program Files\Java\jre1.8.0_181\lib\rt.jar;C:\Program Files\Java\jre1.8.0_181\lib\sunrsasign.jar;C:\Program Files\Java\jre1.8.0_181\lib\jsse.jar;C:\Program Files\Java\jre1.8.0_181\lib\jce.jar;C:\Program Files\Java\jre1.8.0_181\lib\charsets.jar;C:\Program Files\Java\jre1.8.0_181\lib\jfr.jar;C:\Program Files\Java\jre1.8.0_181\classes
[INFO ] 2019-02-24T09:46:51,583Z [main] internal.Node.logStartupInfo - classpath: C:\Personal\samples\cordapp-example\workflows-kotlin\build\nodes\Fidelity\corda.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\corda-shell-4.0-RC05.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\corda-rpc-4.0-RC05.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\corda-node-api-4.0-RC05.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\corda-tools-cliutils-4.0-RC05.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\corda-common-configuration-parsing-4.0-RC05.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\corda-common-validation-4.0-RC05.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\log4j-slf4j-impl-2.9.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\log4j-web-2.9.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jul-to-slf4j-1.7.25.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\corda-jackson-4.0-RC05.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\corda-serialization-4.0-RC05.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\corda-core-4.0-RC05.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\kotlin-stdlib-jdk8-1.2.71.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jackson-module-kotlin-2.9.5.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\kotlin-reflect-1.2.71.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\quasar-core-0.7.10-jdk8.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\kryo-serializers-0.42.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\kryo-4.0.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jimfs-1.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\metrics-new-relic-1.1.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\guava-25.1-jre.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\caffeine-2.6.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\disruptor-3.4.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\commons-collections4-4.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\artemis-amqp-protocol-2.6.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\artemis-server-2.6.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\artemis-jms-client-2.6.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\artemis-jdbc-store-2.6.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\artemis-core-client-2.6.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\artemis-journal-2.6.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\artemis-commons-2.6.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\shiro-core-1.4.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\shiro-config-ogdl-1.4.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\commons-beanutils-1.9.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jcabi-manifests-1.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\forms_rt-7.0.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\metrics-core-3.2.5.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\config-1.3.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\h2-1.4.197.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\postgresql-42.2.5.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\HikariCP-2.5.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\hibernate-java8-5.3.6.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\hibernate-core-5.3.6.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\okhttp-3.5.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\picocli-3.8.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\ea-agent-loader-1.0.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\commons-codec-1.10.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\library-master-v1.1-beta-g6215ec8-87.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\copycat-client-1.2.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\copycat-server-1.2.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\catalyst-netty-1.1.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jolokia-jvm-1.6.0-agent.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\kotlin-stdlib-jre8-1.2.71.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\commons-fileupload-1.3.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\proton-j-0.27.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\classgraph-4.6.12.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\liquibase-core-3.5.5.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jackson-datatype-jsr310-2.9.5.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jackson-databind-2.9.5.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\liquibase-slf4j-2.0.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\crash.connectors.ssh-cadb53544fbb3c0fb901445da614998a6a419488.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\crash.shell-cadb53544fbb3c0fb901445da614998a6a419488.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jansi-1.14.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\log4j-core-2.9.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\commons-io-2.6.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jcabi-log-0.14.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\shiro-cache-1.4.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\shiro-crypto-hash-1.4.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\shiro-crypto-cipher-1.4.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\shiro-config-core-1.4.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\shiro-event-1.4.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\shiro-crypto-core-1.4.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\shiro-lang-1.4.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\copycat-protocol-1.2.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\catalyst-transport-1.1.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jcl-over-slf4j-1.7.25.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\mina-core-2.0.16.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\catalyst-concurrent-1.1.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\sshd-pam-0.11.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\sshd-core-1.6.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\catalyst-serializer-1.1.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\catalyst-buffer-1.1.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\catalyst-common-1.1.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\slf4j-api-1.7.25.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\log4j-api-2.9.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\kotlin-stdlib-jdk7-1.2.71.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\kotlin-stdlib-jre7-1.2.71.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\kotlin-stdlib-1.2.71.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\reflectasm-1.11.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\minlog-1.3.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\objenesis-2.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jsr305-3.0.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\checker-qual-2.0.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\error_prone_annotations-2.1.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\j2objc-annotations-1.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\animal-sniffer-annotations-1.14.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\commons-collections-3.2.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\artemis-native-2.6.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\hibernate-commons-annotations-5.0.4.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jboss-logging-3.3.2.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\artemis-selector-2.6.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\netty-handler-4.1.22.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\netty-transport-native-epoll-4.1.22.Final-linux-x86_64.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\netty-transport-native-kqueue-4.1.22.Final-osx-x86_64.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\netty-codec-http-4.1.22.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\netty-codec-4.1.22.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\netty-transport-native-unix-common-4.1.22.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\netty-transport-4.1.22.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\netty-buffer-4.1.22.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\netty-resolver-4.1.22.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\netty-common-4.1.22.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\geronimo-json_1.0_spec-1.0-alpha-1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jgroups-3.6.13.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\johnzon-core-0.9.5.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\forms-1.1-preview.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jdom-1.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\javax.persistence-api-2.2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\javassist-3.23.1-GA.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\byte-buddy-1.8.17.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\antlr-2.7.7.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jandex-2.0.5.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\classmate-1.3.4.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\javax.activation-api-1.2.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\dom4j-1.6.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\okio-1.11.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jolokia-core-1.6.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\json-simple-1.1.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\newrelic-api-3.10.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\HdrHistogram-2.1.9.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\LatencyUtils-2.0.3.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\rxjava-1.3.8.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\commons-jexl3-3.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\commons-lang-2.6.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\eddsa-0.2.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\bcpkix-jdk15on-1.60.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\bcprov-jdk15on-1.60.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\hibernate-jpa-2.1-api-1.0.0.Final.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\asm-5.0.4.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\snappy-0.4.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jackson-dataformat-yaml-2.9.5.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\snakeyaml-1.18.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jackson-annotations-2.9.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jackson-core-2.9.5.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\crash.cli-cadb53544fbb3c0fb901445da614998a6a419488.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\groovy-all-1.8.9.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\kotlin-stdlib-common-1.2.71.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\annotations-13.0.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\geronimo-jms_2.0_spec-1.0-alpha-2.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\jpam-1.1.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\corda-node-4.0-RC05.jar;drivers/jolokia-jvm-1.6.0-agent.jar;C:\Personal\samples\cordapp-example\workflows-kotlin\build\nodes\Fidelity\corda.jar;C:\Users\ideapad\AppData\Local\capsule\apps\net.corda.node.Corda_4.0-RC05\quasar-core-0.7.10-jdk8.jar
[INFO ] 2019-02-24T09:46:51,587Z [main] internal.Node.logStartupInfo - VM Java HotSpot(TM) 64-Bit Server VM Oracle Corporation 25.181-b13
[INFO ] 2019-02-24T09:46:51,587Z [main] internal.Node.logStartupInfo - Machine: LAPTOP-M661KEM1
